132	921
109	916
106	930
111	917
112	917
107	933
106	914
107	918
107	951
110	917
107	1071
193	915
108	915
106	914
108	1008
116	964
114	934
109	960
128	915
114	949
111	1056
110	930
111	2382
113	955
110	952
110	1008
114	1114
113	1012
113	917
109	916
109	916
109	1103
114	919
108	951
112	914
109	981
109	2499
113	916
138	915
187	1209
115	975
111	918
109	919
111	1234
114	916
113	941
114	916
110	915
195	1040
646	953
113	942
115	1260
116	938
114	933
111	926
109	963
112	993
159	930
114	936
114	1696
112	936
110	937
113	937
113	937
113	943
111	961
135	915
112	1156
113	1371
134	941
114	943
113	936
114	942
112	973
112	929
112	931
110	1240
114	934
112	929
111	930
110	931
177	961
113	976
115	1226
114	1090
113	4525
114	916
108	954
110	917
107	920
109	1136
119	1008
110	915
109	915
109	915
110	915
109	1293
116	1558
114	995
111	1105
112	915
109	940
112	915
108	944
111	951
111	1017
111	1133
114	1134
118	914
135	916
109	916
109	987
113	1061
111	952
110	931
110	932
109	1094
132	915
126	926
111	937
111	929
111	929
246	964
109	2217
82	748
76	611
74	612
74	775
77	610
72	984
76	611
72	610
72	610
110	610
72	725
75	614
72	610
222	610
72	611
72	610
72	609
73	610
72	696
75	626
74	609
73	726
75	652
75	629
76	610
74	1311
77	610
73	609
72	623
73	693
73	610
269	645
74	624
75	620
73	649
74	690
74	626
73	1113
77	723
74	739
74	632
73	609
72	610
73	610
74	610
107	610
74	611
72	652
75	610
72	635
74	639
76	737
75	613
80	745
79	621
75	614
75	609
72	632
74	611
72	609
73	609
153	1804
77	617
75	677
76	609
75	610
73	611
73	612
73	609
73	628
75	611
74	676
76	644
75	643
75	613
74	610
75	684
78	802
74	611
72	610
75	610
74	638
75	629
76	611
74	631
75	624
75	662
74	610
74	630
78	632
76	612
228	732
96	610
74	630
74	680
76	622
603	634
75	610
899	613
72	611
72	608
70	612
72	609
71	609
72	609
71	610
71	609
73	609
71	610
73	612
70	609
71	688
73	609
72	608
71	610
71	613
71	609
72	609
71	610
71	610
71	609
71	610
72	652
75	610
73	619
72	647
