182	38
107	30
111	30
105	30
108	30
106	30
106	30
106	30
106	40
109	30
105	30
106	30
107	30
106	30
105	33
105	30
105	30
105	30
106	30
105	30
105	31
106	30
109	30
109	30
110	30
109	30
107	30
109	30
105	30
105	30
105	30
105	30
106	30
106	30
106	30
106	30
105	30
105	30
105	30
119	30
107	30
106	30
107	30
109	30
116	31
112	31
110	98
112	30
106	30
183	30
139	30
107	30
107	30
107	117
107	32
105	30
106	30
106	30
105	30
106	30
106	31
134	30
107	30
109	30
107	30
106	30
125	30
107	30
107	30
107	30
107	30
107	30
108	37
110	30
108	30
107	30
107	30
107	30
111	30
109	30
107	30
107	30
107	30
107	30
151	31
112	31
110	30
126	31
107	30
108	30
107	30
107	30
107	30
107	30
107	30
146	31
113	35
108	30
107	30
106	30
107	30
107	30
107	30
107	30
107	30
107	30
107	30
107	30
119	30
136	30
107	30
107	30
107	30
107	30
106	34
107	30
128	30
190	30
107	30
107	30
108	30
107	30
107	30
106	30
107	30
106	30
107	30
130	30
108	30
107	30
107	30
106	30
107	30
107	38
194	30
110	30
109	30
108	30
107	30
106	32
106	30
105	30
194	30
106	30
106	30
106	30
125	30
110	30
111	30
109	30
110	30
110	31
122	31
119	35
108	30
106	30
107	30
107	30
107	45
108	30
108	30
107	30
106	30
105	30
106	30
111	30
107	30
106	30
106	30
106	30
107	30
107	30
565	30
109	30
111	30
119	30
109	30
108	30
109	30
107	30
107	30
108	30
107	30
107	30
106	30
106	30
107	30
106	30
131	30
107	30
107	30
108	30
107	30
107	30
107	31
107	30
106	30
107	30
107	30
107	30
106	30
109	30
107	30
107	30
106	30
141	31
109	30
142	30
128	31
109	30
109	30
109	30
109	34
110	30
3868	32
112	31
109	30
109	30
108	30
110	30
110	30
111	61
113	30
110	30
111	30
110	30
110	30
109	30
113	30
110	30
109	30
109	30
109	30
108	30
121	30
110	30
107	30
107	30
106	30
107	30
107	30
484	30
109	30
107	30
107	30
109	30
108	30
107	30
108	30
107	30
