91	40
71	39
71	39
71	39
71	39
70	39
70	38
97	39
72	41
71	38
70	39
72	38
70	39
70	40
71	43
71	39
71	38
71	39
71	40
70	39
70	39
70	39
138	241
74	39
71	38
70	39
75	39
71	39
71	38
70	40
71	39
70	40
70	39
71	40
118	59
109	59
111	59
111	59
111	59
107	58
111	58
109	59
108	59
108	58
112	59
111	59
113	59
111	59
111	58
115	59
109	59
111	59
111	59
109	58
110	58
105	58
107	59
107	58
107	58
109	58
108	58
107	58
108	58
108	59
109	58
107	59
108	58
107	58
109	59
106	61
108	58
108	58
108	58
106	58
108	62
107	58
106	58
106	58
106	58
107	58
110	58
106	58
107	58
106	58
106	58
141	58
107	58
108	60
107	58
108	58
129	59
111	59
112	59
111	59
107	58
108	58
109	58
108	58
108	59
109	59
115	59
108	59
108	58
110	59
107	58
108	59
108	58
107	58
106	58
108	58
107	58
111	58
107	58
106	58
106	58
106	58
107	58
600	87
131	449
112	58
110	59
110	58
109	97
109	58
108	58
107	58
109	58
111	59
123	59
111	59
111	58
110	59
112	58
226	88
110	58
109	58
109	58
109	58
127	89
112	59
111	59
111	59
107	58
112	59
106	58
106	58
108	58
108	58
109	69
112	59
109	60
107	58
106	59
108	58
111	58
108	59
106	58
107	58
108	59
106	59
106	58
107	58
108	58
107	58
107	58
110	58
107	59
107	58
109	58
107	58
107	58
128	59
148	59
108	58
107	59
107	58
125	140
107	58
108	58
108	58
107	58
810	60
110	204
408	143
107	58
116	100
112	58
111	59
109	61
113	61
156	61
113	124
242	60
114	135
113	61
112	60
212	60
302	62
110	126
131	62
131	62
111	62
113	82
112	59
110	59
111	59
112	59
113	59
111	59
111	59
109	95
113	59
111	62
110	59
111	58
109	59
109	59
109	59
113	58
107	58
107	59
108	59
107	59
108	59
108	58
107	58
109	58
106	58
107	58
134	62
138	62
107	62
109	62
107	62
114	95
107	58
108	59
109	58
107	58
108	59
108	58
108	59
107	58
107	58
108	58
109	60
107	58
108	59
107	58
107	58
