424	446
378	350
249	329
358	428
385	427
315	377
388	436
370	455
373	452
363	449
398	451
372	442
360	420
399	446
320	329
251	338
248	329
254	330
246	745
400	422
360	480
389	443
401	427
380	422
403	415
261	330
249	328
244	328
242	328
242	328
242	328
242	328
242	420
261	329
245	330
253	329
251	328
246	329
373	419
379	351
263	329
253	329
248	328
248	328
248	328
248	328
248	328
248	328
248	328
248	457
376	422
266	329
250	328
276	329
251	328
256	330
258	329
253	328
248	328
248	328
245	328
248	328
244	328
244	328
282	436
422	434
265	329
270	335
255	342
389	452
381	452
367	430
402	443
406	425
338	329
255	334
366	426
406	531
427	432
409	418
368	426
412	440
390	425
414	423
394	373
264	329
250	328
248	328
246	328
247	328
248	496
263	345
258	330
258	329
255	329
257	328
250	329
252	328
249	328
258	329
400	329
254	329
248	328
247	328
270	332
248	328
247	328
247	328
403	539
369	332
272	358
261	345
265	341
392	452
386	453
262	329
257	329
252	328
252	344
252	328
251	329
258	329
255	329
251	328
372	393
254	339
254	329
258	329
258	328
251	328
259	329
249	359
366	426
411	426
256	329
249	328
249	328
249	328
249	328
249	328
249	328
249	328
362	386
414	414
383	423
376	418
365	440
376	401
256	329
249	404
398	368
252	329
248	328
248	328
247	328
247	328
305	376
252	357
290	329
258	329
256	333
257	331
252	333
253	333
279	341
263	329
254	329
252	328
248	328
250	387
388	438
286	331
261	329
252	329
411	409
274	337
255	329
250	330
255	329
255	328
247	329
252	328
250	329
259	329
257	328
251	328
248	328
248	328
248	328
248	328
245	328
245	328
245	369
281	329
427	444
369	427
262	329
262	329
252	328
261	329
259	329
436	431
430	418
415	437
445	331
265	330
259	329
463	513
265	331
437	463
428	450
262	332
253	331
252	334
259	329
260	329
253	335
287	328
254	329
254	329
253	328
252	328
251	328
250	328
428	443
424	448
421	504
258	328
252	328
252	329
261	329
257	328
251	329
248	328
248	382
430	443
258	330
258	329
273	331
255	329
257	329
406	435
262	329
261	329
254	329
261	330
421	432
526	426
376	462
410	419
