525	3923
390	3513
416	3517
407	6107
395	3327
406	3379
440	3758
381	3399
389	3478
395	3069
471	3384
396	3425
404	3218
428	3449
436	3408
407	3450
399	5617
405	3325
453	3499
362	5134
397	3512
369	3463
390	5383
390	3360
299	3371
367	3528
407	3482
419	3403
389	3581
397	3368
393	3499
397	3493
382	3410
255	2922
386	2609
246	2575
242	3438
365	3199
251	3130
249	2575
243	3172
385	3411
424	3363
260	2584
525	3586
362	3331
274	2603
255	2695
402	3421
273	2619
376	3286
267	3705
457	3489
424	3031
263	2625
255	3082
282	2629
256	2766
348	3355
419	3738
406	3405
384	3096
347	3356
454	3325
395	3411
386	2984
259	2958
397	2900
260	2671
405	2992
272	2655
498	3368
424	3323
415	2829
258	2633
437	3256
269	2599
250	2579
256	2576
248	3059
265	2598
250	2579
247	2574
247	2574
247	2666
465	3374
375	2950
407	2680
254	2795
263	2585
254	3065
255	2575
248	2574
247	3020
278	2584
400	2849
257	2575
248	2574
260	2656
254	2598
358	3165
254	2575
247	2821
382	3534
258	2595
249	2611
257	3075
407	3186
385	2900
396	2733
254	2685
277	2632
255	2583
248	2578
247	2574
247	2631
295	2579
248	2576
255	2576
246	2574
247	2602
324	2616
252	2582
250	2578
248	2574
247	2759
253	2584
249	2581
255	2575
267	2578
247	2598
330	2612
419	2983
345	2950
255	2575
247	2661
419	3333
395	3061
255	2575
247	5454
260	2579
369	3300
274	2576
248	2838
260	2596
253	2578
247	2574
247	2575
247	3361
270	2595
266	2578
248	2574
248	2810
387	2928
267	2640
252	2595
253	2578
247	2929
282	2702
281	2621
254	2575
248	2575
248	3298
258	2597
253	2578
247	2575
247	2575
708	3512
261	2598
258	2578
248	2574
248	2868
261	2594
250	2590
259	2576
248	2575
248	2869
395	3341
285	2592
253	2575
248	2575
390	3282
262	2602
260	2577
247	2575
248	2654
344	2735
255	2591
258	2577
248	2595
248	2726
259	2585
278	3007
259	2575
249	2575
248	3234
303	2636
255	2592
253	2575
248	2574
391	3368
257	2965
267	2576
248	2575
247	3443
504	3528
270	2620
249	2594
258	2987
266	2598
250	2579
248	2575
247	2574
247	3011
282	2642
255	2828
369	2577
250	2668
311	2579
250	2993
267	2584
247	2574
248	2720
413	3351
258	2593
254	2575
248	2575
248	3288
258	2598
253	2579
248	2575
248	2575
336	2912
262	2598
254	2578
248	2574
247	2726
404	3350
389	2953
368	2809
254	2575
277	2617
256	2583
293	2929
410	2575
250	3122
332	3246
270	2963
348	2575
249	2692
