296	1537
389	1583
270	1315
247	1322
250	1333
253	1293
245	1305
249	1294
246	1292
242	1773
494	1575
253	1304
392	1595
382	1644
369	1686
374	1308
421	1665
323	1633
381	1446
281	1589
394	1297
246	1291
242	1291
242	1658
261	1431
259	1297
488	1611
379	1320
254	1292
242	1291
240	1809
430	1666
255	1356
373	1474
264	1293
243	1291
242	1291
242	1291
355	1721
430	1758
363	1651
417	1353
258	1292
249	1291
248	1291
528	1731
416	1333
259	1526
397	1304
257	1298
404	1434
250	1328
275	1547
336	1331
254	1345
267	1314
255	1292
353	1642
271	1294
249	1390
256	1293
252	1300
254	1293
256	1293
248	1291
249	1291
248	1291
248	1356
389	1525
339	1298
343	1651
273	1294
257	1292
252	1291
249	1291
295	1297
257	1300
249	1292
249	1294
254	1304
248	1291
247	1291
248	1291
247	1320
274	1477
333	1300
251	1414
382	1438
265	1292
248	1291
244	1291
244	1505
420	1735
428	1703
432	1720
411	1675
424	1707
418	1716
386	1801
258	1294
378	1489
389	1607
271	1295
253	1291
248	1730
370	1749
374	1764
378	1737
404	1720
393	1672
418	1659
392	1669
416	1752
335	1526
385	1672
420	1718
428	1805
418	1684
416	1696
430	1755
366	1667
255	1292
249	1521
438	1665
430	1716
426	1723
414	1735
409	1422
409	1744
490	1702
417	1744
466	1749
427	1737
408	1868
424	1712
421	1711
383	1777
374	1735
405	1563
258	1291
435	1648
409	1839
424	1750
419	1677
414	1699
406	1690
373	1613
401	1675
405	1783
404	1711
329	1766
449	1692
365	1723
406	1724
406	1682
398	1721
422	1751
416	2159
425	1746
393	1710
413	1706
393	1703
382	1700
388	1959
383	1667
396	1697
257	1328
369	1625
255	1292
248	1291
247	1669
299	1295
261	1298
251	1391
391	1686
405	1299
252	1291
248	1291
350	1301
256	1298
249	1309
250	1540
404	1427
255	1291
249	1291
248	1291
2285	1500
263	1322
258	1305
266	1292
258	1294
250	1291
247	1291
247	1539
255	1294
257	1292
251	1304
259	1293
247	1291
247	1291
394	1452
248	1782
273	1389
259	1309
266	1340
259	1300
249	1312
250	1294
257	1291
248	1569
381	1761
409	1696
409	1498
269	1293
248	1291
247	1291
247	1361
419	1663
384	1723
388	1298
370	1638
254	1292
248	1291
248	1343
321	1307
259	1299
249	1305
252	1294
252	1291
247	1291
256	1292
248	1297
248	1874
416	1655
371	1624
256	1534
432	1662
395	1650
254	1452
413	1306
398	1294
254	1374
389	1473
266	1293
248	1291
247	1291
247	1368
504	1633
272	1372
250	1292
