79	21
48	19
48	19
48	19
48	19
48	19
48	19
48	19
48	19
48	19
48	19
48	19
48	19
48	19
48	19
48	19
48	19
48	19
48	19
48	19
48	19
48	19
48	19
48	19
48	19
48	19
48	19
48	19
48	19
48	19
48	19
48	19
48	19
48	19
48	19
48	19
48	19
48	19
48	19
48	19
48	19
48	19
48	19
48	19
48	19
48	19
48	19
48	19
48	19
48	19
76	34
83	33
83	33
83	34
83	34
84	33
83	34
195	33
83	33
83	34
83	34
83	34
83	33
83	33
83	33
83	34
83	33
83	34
83	33
83	34
83	34
83	33
83	32
81	33
81	33
81	33
83	34
83	33
83	33
81	34
83	34
83	33
83	33
83	33
83	33
83	33
83	34
82	33
83	33
83	33
82	33
83	33
82	33
83	33
84	34
84	34
83	33
83	33
83	33
82	33
84	34
83	34
83	34
84	34
71	31
78	26
72	27
73	28
71	28
65	26
79	26
65	25
49	19
56	19
48	19
47	19
47	19
46	19
47	19
46	19
47	19
46	19
47	19
47	19
47	19
47	19
47	19
46	19
47	19
47	19
47	19
47	19
47	19
46	19
47	19
47	19
47	19
47	19
47	19
47	19
47	19
46	19
47	19
47	19
47	19
47	19
46	19
47	19
47	19
47	19
48	19
47	19
47	19
47	19
47	19
47	19
47	19
47	19
47	19
47	19
47	19
47	19
47	19
47	19
47	19
47	19
47	19
47	19
47	19
47	19
47	19
47	19
47	19
47	19
47	19
47	19
47	19
47	19
47	19
47	19
47	19
47	19
47	19
47	19
47	19
47	19
47	19
47	19
47	19
46	19
47	19
47	19
47	19
47	19
47	19
47	19
47	19
47	19
47	19
47	19
49	19
48	19
48	19
48	19
48	19
48	19
48	19
48	19
48	19
48	19
48	19
48	19
48	19
48	19
48	19
48	19
48	19
48	19
48	19
48	19
48	19
48	19
48	19
51	23
51	19
47	19
48	19
47	19
47	19
47	19
47	19
47	19
47	19
47	19
47	19
47	19
47	19
47	19
47	19
47	19
47	19
47	19
47	19
47	19
47	19
47	19
47	19
47	19
47	19
47	19
