68	547
48	532
47	532
47	532
48	532
48	532
47	532
47	532
47	532
48	532
47	532
47	532
48	532
47	533
48	532
48	532
48	532
48	532
47	533
47	532
48	532
48	532
47	564
49	545
47	532
46	532
47	532
47	532
47	532
46	532
46	532
47	532
46	532
46	532
46	532
46	532
47	532
47	532
46	532
47	532
47	532
47	532
47	532
47	532
48	532
47	548
48	532
48	532
47	532
47	532
48	532
47	532
47	532
47	532
47	532
47	532
47	532
48	532
47	532
48	532
47	532
47	532
47	532
47	532
47	604
47	532
47	635
48	532
48	532
48	532
48	532
48	532
48	532
48	532
48	532
48	532
48	532
48	532
48	532
48	532
48	532
48	532
48	532
48	532
48	532
48	532
48	532
48	532
48	532
48	532
47	532
47	532
48	532
46	532
46	532
47	532
47	532
46	532
46	532
47	532
48	532
47	532
46	532
47	532
46	532
46	532
46	532
47	532
46	532
47	532
47	532
46	670
49	532
48	532
48	532
48	532
48	532
48	532
48	532
48	532
48	532
48	532
48	532
48	532
48	533
48	532
48	532
48	532
48	532
48	532
48	532
48	532
48	532
48	532
54	532
48	532
48	532
48	532
48	532
48	532
48	532
48	532
48	532
48	532
48	532
48	532
48	532
48	532
48	532
48	532
48	532
47	532
46	532
46	532
46	532
46	532
47	683
48	532
48	532
48	532
48	532
48	532
48	532
48	532
48	532
48	532
48	532
69	532
116	551
116	558
116	562
116	553
116	557
116	563
116	557
116	557
116	556
48	543
117	568
116	555
101	532
116	559
116	560
116	559
116	558
116	558
116	563
116	555
116	552
116	552
105	532
116	553
116	563
116	553
75	573
116	544
116	558
116	553
116	555
116	553
110	532
116	557
116	553
118	532
157	538
117	544
117	556
117	556
117	557
117	556
117	571
116	552
116	561
116	558
116	558
116	558
116	558
116	558
116	555
116	558
105	532
116	553
116	553
116	532
119	532
120	532
116	544
144	647
119	532
117	543
117	555
117	543
120	532
119	532
116	544
119	532
119	532
116	536
119	532
118	532
107	532
116	557
117	543
120	532
119	532
119	532
47	532
47	532
46	532
46	532
